sku,item_type,manufacturer,product_name,size,count,percent_of_customers
43337001,BABY FOOD,Gerber,Stage 2 Green Beans,8 oz,2,0.00185907
43338001,BABY FOOD,Gerber,Stage 2 Hawaiian Delight,7 oz,2,0.00136095
43339001,BABY FOOD,Gerber,Stage 2 Mac & Cheese With Vegetables,7 oz,2,0.00132092
43340001,BABY FOOD,Gerber,Stage 2 Mixed Vegetables,7 oz,2,0.00167317
43341001,BABY FOOD,Gerber,Stage 2 Organic Harvest Vegetables With Mixed Grains,7 oz,2,0.00150962
43342001,BABY FOOD,Gerber,Stage 2 Peaches,8 oz,2,0.00176123
43343001,BABY FOOD,Gerber,Stage 2 Pear & Cinnamon With Oatmeal,7 oz,3,0.00220153
43344001,BABY FOOD,Gerber,Stage 2 Pears,4 oz,2,0.00136984
43345001,BABY FOOD,Gerber,Stage 2 Pears,7 oz,2,0.00152106
43346001,BABY FOOD,Gerber,Stage 2 Pears,8 oz,1,0.00123286
43347001,BABY FOOD,Gerber,Stage 2 Pears & Pineapple,7 oz,2,0.00149704
43348001,BABY FOOD,Gerber,Stage 2 Peas,4 oz,2,0.00176123
43349001,BABY FOOD,Gerber,Stage 2 Peas,7 oz,2,0.00185907
43350001,BABY FOOD,Gerber,Stage 2 Peas,8 oz,2,0.00155801
43351001,BABY FOOD,Gerber,Stage 2 Prunes With Apples,7 oz,2,0.00146769
43352001,BABY FOOD,Gerber,Stage 2 Squash,4 oz,2,0.00192134
43353001,BABY FOOD,Gerber,Stage 2 Squash,7 oz,2,0.00136095
43354001,BABY FOOD,Gerber,Stage 2 Sweet Potato & Turkey With Whole Grains,7 oz,2,0.00196445
43355001,BABY FOOD,Gerber,Stage 2 Sweet Potatoes,4 oz,2,0.00169349
43356001,BABY FOOD,Gerber,Stage 2 Sweet Potatoes,7 oz,2,0.001441
43357001,BABY FOOD,Gerber,Stage 2 Sweet Potatoes With Corn,7 oz,2,0.00156554
43358001,BABY FOOD,Gerber,Stage 2 Turkey & Rice Dinner,7 oz,2,0.00146769
43359001,BABY FOOD,Gerber,Stage 2 Vanilla Custard With Bananas,7 oz,2,0.00176123
43360001,BABY FOOD,Gerber,Stage 2 Vegetable Beef,7 oz,2,0.001908
43361001,BABY FOOD,Gerber,Stage 2 Vegetable Chicken,7 oz,2,0.00184929
43362001,BABY FOOD,Gerber,Stage 3 Apple Banana Peach,6 oz,1,0.00110077
43363001,BABY FOOD,Gerber,Stage 3 Apple Mango Kiwi,6 oz,2,0.00132092
43364001,BABY FOOD,Gerber,Stage 3 Apples & Cinnamon With Oatmeal,6 oz,2,0.00139431
43365001,BABY FOOD,Gerber,Stage 3 Banana Strawberry,6 oz,2,0.00160112
43366001,BABY FOOD,Gerber,Stage 3 Bananas,6 oz,2,0.00152106
43367001,BABY FOOD,Gerber,Stage 3 Broccoli & Carrots,6 oz,2,0.00158511
43368001,BABY FOOD,Gerber,Stage 3 Chicken Noodle,6 oz,2,0.00152106
43369001,BABY FOOD,Gerber,Stage 3 Fruit Medley Dessert,6 oz,2,0.00136984
43370001,BABY FOOD,Gerber,Stage 3 Lasagna,6 oz,1,0.00128089
43371001,BABY FOOD,Gerber,Stage 3 Mixed Vegetables & Chicken,6 oz,2,0.00211347
43372001,BABY FOOD,Gerber,Stage 3 Oatmeal Apple Cinnamon,6 oz,2,0.00168784
43373001,BABY FOOD,Gerber,Stage 3 Pasta Primavera,6 oz,2,0.001441
43374001,BABY FOOD,Gerber,Stage 3 Pears,6 oz,2,0.00167317
43375001,BABY FOOD,Gerber,Stage 3 Spaghetti With Beef,6 oz,2,0.001908
43376001,BABY FOOD,Gerber,Stage 3 Sweet Potatoes,6 oz,2,0.00176123
43377001,BABY FOOD,Gerber,Stage 3 Turkey & Rice,6 oz,2,0.00168784
43378001,BABY FOOD,Gerber,Stage 3 Vegetables & Beef,6 oz,1,0.00117415
43379001,BABY FOOD,Gerber,Yogurt Blends Banana,14 oz,3,0.00220153
43380001,BABY FOOD,Gerber,Yogurt Blends Blueberry With Whole Grains,14 oz,2,0.00211347
43381001,BABY FOOD,Gerber,Yogurt Blends Strawberry,8 oz,2,0.00184128
43382001,HAMBURGER,Genteel,Genteel Extra Lean Hamburger ,8.3,29,0.0258523
43383001,HAMBURGER,Genteel,Genteel Seasoned Hamburger ,9.1,29,0.0255378
43384001,CEREAL,General Mills,Cheerios Apple Cinnamon Cereal,12.9 oz,5,0.00419985
43385001,CEREAL,General Mills,Cheerios Cereal,14 oz,4,0.00377406
43386001,CEREAL,General Mills,Cheerios Cereal,36 oz,5,0.00408856
43387001,CEREAL,General Mills,Cheerios Chocolate Cereal,11.25 oz,4,0.00358536
43388001,CEREAL,General Mills,Cheerios Frosted Cereal,12 oz,4,0.00371116
43389001,CEREAL,General Mills,Cheerios Fruity Cereal,12 oz,4,0.00383696
43390001,CEREAL,General Mills,Cheerios Honey Nut Cereal,12.25 oz,4,0.00358536
43391001,CEREAL,General Mills,Cheerios Honey Nut Cereal,43.2 oz,5,0.00408856
43392001,CEREAL,General Mills,Cheerios Honey Nut Medley Crunch Cereal,13.1 oz,5,0.00406437
43393001,CEREAL,General Mills,Cheerios Multi Grain Cereal,34.2 oz,5,0.00427727
43394001,CEREAL,General Mills,Cheerios Multi Grain Cereal,9 oz,4,0.00383696
43395001,CEREAL,General Mills,Cheerios Multi Grain Peanut Butter Cereal,11.3 oz,4,0.00392889
43396001,CEREAL,General Mills,Chex Apple Cinnamon Cereal,13.8 oz,5,0.00402566
43397001,CEREAL,General Mills,Chex Chocolate Cereal,14.25 oz,4,0.00314505
43398001,CEREAL,General Mills,Chex Cinnamon Cereal,13.5 oz,5,0.00396276
43399001,CEREAL,General Mills,Chex Corn Cereal,14 oz,5,0.00434017
43400001,CEREAL,General Mills,Chex Honey Nut Cereal,13.8 oz,5,0.00408856
43401001,CEREAL,General Mills,Chex Rice Cereal,12.8 oz,4,0.00358536
43402001,CEREAL,General Mills,Fiber One Blueberry Streusel Bar,7.1 oz,3,0.00289345
43403001,CEREAL,General Mills,Fiber One Strawberry Streusel Bar,7.1 oz,5,0.00434017
43404001,CEREAL,General Mills,Total Whole Grain Cereal,10.6 oz,5,0.00465467
43405001,,Gefen,PopCorners Sea Salt,5 oz,30,0.0262297
43406001,,Gatorade,G2 Lime,8 pkg,30,0.0265442
43407001,,Gatorade,Gatorade Sports Drink,8/20 oz,31,0.0274248
43408001,,Gatorade,Sports Drink Strawberry Lemonade,32 oz,28,0.0250346
43409001,SNACKS,Frito Lay,Doritos & Cheetos Mix 2Go,20 ct,29,0.0257265
43410001,SNACKS,Frito Lay,Doritos Cool Ranch,1.12 oz,34,0.029878
43411001,SNACKS,Frito Lay,Doritos Cool Ranch,9.75 oz,32,0.0281796
43412001,SNACKS,Frito Lay,Doritos Jacked Ranch Dipped Hot Wings,9.25 oz,31,0.0270474
43413001,SNACKS,Frito Lay,Doritos Mix Cheese Explosion,9.25 oz,31,0.0272361
43414001,SNACKS,Frito Lay,Doritos Mix Taco Explosion,9.25 oz,28,0.0242169
43415001,SNACKS,Frito Lay,Doritos Nacho Cheese,1.12 oz,31,0.0273619
43416001,SNACKS,Frito Lay,Doritos Nacho Cheese,15 oz,32,0.0279909
43417001,SNACKS,Frito Lay,Doritos Nacho Cheese,3.13 oz,30,0.0267958
43418001,SNACKS,Frito Lay,Doritos Nacho Cheese,9.75 oz,31,0.0274877
43419001,SNACKS,Frito Lay,Doritos Simply Organic White Cheddar Tortilla Chips,7.5 oz,32,0.0278022
43420001,SNACKS,Frito Lay,Doritos Spicy Nacho,9.75 oz,32,0.0284941
43421001,SNACKS,Frito Lay,Doritos Spicy Sweet Chili,9.75 oz,30,0.0259781
43422001,SNACKS,Frito Lay,Doritos Taco Tortilla Chips,9.75 oz,29,0.0251604
43423001,SNACKS,Frito Lay,Lays Dip French Onion,15 oz,31,0.0274877
43424001,SNACKS,Frito Lay,Lays Dip Ranch,15 oz,31,0.0272361
43425001,SNACKS,Frito Lay,Lays Kettle Cooked Cream Cheese & Chive,8 oz,29,0.0256636
43426001,SNACKS,Frito Lay,Lays Kettle Cooked Jalapeno,8 oz,30,0.0261039
43427001,SNACKS,Frito Lay,Lays Kettle Cooked Jalapeno Cheddar,8 oz,30,0.0263555
43428001,SNACKS,Frito Lay,Lays Kettle Cooked Lattice Cut Sea Salt,7 oz,28,0.0250346
43429001,SNACKS,Frito Lay,Lays Kettle Cooked Lightly Salted Olive Oil & Herb,8 oz,30,0.026041
43430001,SNACKS,Frito Lay,Lays Kettle Cooked Mesquite BBQ,8 oz,28,0.0248459
43431001,SNACKS,Frito Lay,Lays Kettle Cooked Original,8 oz,31,0.0274877
43432001,SNACKS,Frito Lay,Lays Kettle Cooked Reduced Fat,8 oz,32,0.0277393
43433001,SNACKS,Frito Lay,Lays Kettle Cooked Sea Salt & Cracked Pepper,8 oz,30,0.0267329
43434001,SNACKS,Frito Lay,Lays Kettle Cooked Sea Salt & Vinegar,8 oz,29,0.0251604
43435001,SNACKS,Frito Lay,Lays Poppables Sea Salt,5 oz,29,0.0257894
43436001,SNACKS,Frito Lay,Lays Poppables White Cheddar,5 oz,28,0.0249717
43437001,SNACKS,Frito Lay,Lays Potato Chips Baked BBQ,6.25 oz,30,0.0267329
43438001,SNACKS,Frito Lay,Lays Potato Chips BBQ,7.75 oz,31,0.0272361
43439001,SNACKS,Frito Lay,Lays Potato Chips BBQ,9.5 oz,30,0.0262297
43440001,SNACKS,Frito Lay,Lays Potato Chips Cheddar & Sour Cream,7.75 oz,31,0.0269216
43441001,SNACKS,Frito Lay,Lays Potato Chips Classic,10 oz,33,0.0294377
43442001,SNACKS,Frito Lay,Lays Potato Chips Classic,8 oz,27,0.0235879
43443001,SNACKS,Frito Lay,Lays Potato Chips Honey BBQ,7.75 oz,30,0.0264813
43444001,SNACKS,Frito Lay,Lays Potato Chips Lightly Salted,7.75 oz,30,0.0259781
43445001,SNACKS,Frito Lay,Lays Potato Chips Lightly Salted,9.5 oz,32,0.0280538
43446001,SNACKS,Frito Lay,Lays Potato Chips Lightly Salted BBQ,7.75 oz,31,0.0274248
43447001,SNACKS,Frito Lay,Lays Potato Chips Original,15.25 oz,32,0.0281796
43448001,SNACKS,Frito Lay,Lays Potato Chips Oven Baked Original,6.25 oz,31,0.0273619
43449001,SNACKS,Frito Lay,Lays Potato Chips Salt & Vinegar,7.75 oz,32,0.0278022
43450001,SNACKS,Frito Lay,Lays Potato Chips Sour Cream & Onion,7.75 oz,28,0.024783
43451001,SNACKS,Frito Lay,Lays Potato Chips Sour Cream & Onion,9.5 oz,32,0.0284941
43452001,SNACKS,Frito Lay,Lays Potato Chips Sweet Southern Heat BBQ,7.75 oz,28,0.0242169
43453001,SNACKS,Frito Lay,Lays Potato Chips Wavy,10 oz,28,0.0243427
43454001,SNACKS,Frito Lay,Lays Potato Chips Wavy,8 oz,30,0.0265442
43455001,SNACKS,Frito Lay,Lays Potato Chips Wavy Hickory BBQ,7.75 oz,31,0.0275506
43456001,SNACKS,Frito Lay,Lays Potato Chips Wavy Lightly Salted,7.75 oz,30,0.0261668
43457001,SNACKS,Frito Lay,Lays Stax Cheddar,5.5 oz,29,0.0257265
43458001,SNACKS,Frito Lay,Lays Stax Original,5.75 oz,33,0.0288716
43459001,SNACKS,Frito Lay,Lays Stax Salt & Vinegar,5.5 oz,31,0.0269845
43460001,SNACKS,Frito Lay,Lays Stax Sour Cream & Onion,5.5 oz,31,0.0271103
43461001,SNACKS,Frito Lay,Lays Variety Pack Fun Time Mix,32 ct,30,0.0265442
43462001,SNACKS,Frito Lay,Lays Variety Pack Party Mix,32 ct,30,0.0264813
43463001,SNACKS,Frito Lay,Ruffles Oven Baked Cheddar & Sour Cream,6.25 oz,30,0.0261039
43464001,SNACKS,Frito Lay,Ruffles Oven Baked Garlic & Ranch,6.25 oz,30,0.0259781
43465001,SNACKS,Frito Lay,Ruffles Oven Baked Original,6.25 oz,29,0.0257265
43466001,SNACKS,Frito Lay,Ruffles Potato Chips All Dressed,8.5 oz,31,0.0269216
43467001,SNACKS,Frito Lay,Ruffles Potato Chips Cheddar & Sour Cream,8.5 oz,31,0.0270474
43468001,SNACKS,Frito Lay,Ruffles Potato Chips Classic Hot Wings,8.5 oz,31,0.0268587
43469001,SNACKS,Frito Lay,Ruffles Potato Chips Flamin Hot,8.5 oz,30,0.0264184
43470001,SNACKS,Frito Lay,Ruffles Potato Chips Jalapeno Ranch,8.5 oz,27,0.0233992
43471001,SNACKS,Frito Lay,Ruffles Potato Chips Loaded Bacon And Cheddar,8.5 oz,33,0.029249
43472001,SNACKS,Frito Lay,Ruffles Potato Chips Original,13.5 oz,29,0.0253491
43473001,SNACKS,Frito Lay,Ruffles Potato Chips Original,8.5 oz,32,0.0278022
43474001,SNACKS,Frito Lay,Ruffles Potato Chips Reduced Fat,8.5 oz,29,0.0253491
43475001,SNACKS,Frito Lay,Ruffles Potato Chips Sour Cream & Onion,8.5 oz,29,0.0254749
43476001,SNACKS,Frito Lay,Ruffles Simply Sea Salted,8 oz,31,0.0274877
43477001,SNACKS,Frito Lay,Tostitos Bite Size Rounds,13 oz,30,0.0262297
43478001,SNACKS,Frito Lay,Tostitos Cantina Thin & Crispy,9 oz,32,0.0281167
43479001,SNACKS,Frito Lay,Tostitos Cantina Traditional,12 oz,31,0.0268587
43480001,SNACKS,Frito Lay,Tostitos Dip Creamy Spinach,15 oz,31,0.0271732
43481001,SNACKS,Frito Lay,Tostitos Dip Medium Queso Blanco,15 oz,29,0.0250975
43482001,SNACKS,Frito Lay,Tostitos Dip Medium Salsa Con Queso,15 oz,31,0.0275506
43483001,SNACKS,Frito Lay,Tostitos Dip Smooth & Cheesy,15 oz,33,0.0286829
43484001,SNACKS,Frito Lay,Tostitos Salsa Cantina Chipotle,15.5 oz,31,0.0274877
43485001,SNACKS,Frito Lay,Tostitos Salsa Restaurant Style,15.5 oz,30,0.02667
43486001,SNACKS,Frito Lay,Tostitos Salsa Roasted Garlic,15.5 oz,28,0.024783
43487001,SNACKS,Frito Lay,Tostitos Salsa Thick & Chunky Mild,15.5 oz,27,0.0240282
43488001,SNACKS,Frito Lay,Tostitos Simply Organic Black Bean,7.5 oz,28,0.0242798
43489001,SNACKS,Frito Lay,Tostitos Simply Organic Salsa Chunky Medium,15.5 oz,27,0.0240282
43490001,SNACKS,Frito Lay,Tostitos Simply Organic Scoops,8 oz,29,0.0257894
43491001,SNACKS,Frito Lay,Tostitos Simply Organic Yellow Corn,8.25 oz,32,0.0283683
43492001,SNACKS,Frito Lay,Tostitos Simply Salsa Black Bean & Corn,15.5 oz,33,0.0286829
43493001,SNACKS,Frito Lay,Tostitos Tortilla Chips Hint Of Jalapeno,13 oz,30,0.0261039
43494001,SNACKS,Frito Lay,Tostitos Tortilla Chips Hint Of Lime,13 oz,32,0.0283054
43495001,SNACKS,Frito Lay,Tostitos Tortilla Chips Multigrain Scoops,10 oz,28,0.0246572
43496001,SNACKS,Frito Lay,Tostitos Tortilla Chips Original,18 oz,30,0.026041
43497001,SNACKS,Frito Lay,Tostitos Tortilla Chips Oven Baked Scoops,6.25 oz,30,0.026041
43498001,SNACKS,Frito Lay,Tostitos Tortilla Chips Restaurant Style,13 oz,30,0.0267958
43499001,SNACKS,Frito Lay,Tostitos Tortilla Chips Scoops,14.5 oz,32,0.0284312
43500001,SNACKS,Frito Lay,Tostitos Tortilla Chips Simply Blue Corn,8.25 oz,30,0.0263555
43501001,SNACKS,Frito Lay,Tostitos Tortilla Chips White Corn Crispy Rounds,13 oz,29,0.025412
43502001,SNACKS,Frito Lay,Variety Pack Baked & Popped Mix,20 ct,30,0.0265442
43503001,SNACKS,Frito Lay,Variety Pack Bold Mix,20 ct,32,0.0284941
43504001,SNACKS,Frito Lay,Variety Pack Cheesy Mix,20 ct,31,0.0274877
43505001,SNACKS,Frito Lay,Variety Pack Classic Mix,20 ct,30,0.0262297
43506001,SNACKS,Frito Lay,Variety Pack Fiery Mix,20 ct,29,0.0256636
43507001,SNACKS,Frito Lay,Variety Pack Flavor Mix,20 ct,32,0.0277393
43508001,COFFEE/CREAMER,French Market,Coffee Coffee And Chicory,16 oz,30,0.0262926
43509001,DIPS,Fort West,Fort West Avocado Dip ,17.8,30,0.0267329
43510001,POPCORN,Fort West,Fort West Buttered Popcorn ,7.31,31,0.0276764
43511001,DIPS,Fort West,Fort West Cheese Dip ,9.19,29,0.0255378
43512001,COOKIES,Fort West,Fort West Chocolate Chip Cookies ,17,31,0.0273619
43513001,DIPS,Fort West,Fort West Fondue Mix ,6.76,31,0.0269216
43514001,COOKIES,Fort West,Fort West Frosted Cookies ,14.1,29,0.0258523
43515001,COOKIES,Fort West,Fort West Fudge Brownies ,4.67,29,0.0253491
43516001,COOKIES,Fort West,Fort West Fudge Cookies ,6.27,27,0.0233992
43517001,COOKIES,Fort West,Fort West Graham Crackers ,7.77,31,0.027299
43518001,COOKIES,Fort West,Fort West Lemon Cookies ,14.2,30,0.0262297
43519001,COOKIES,Fort West,Fort West Low Fat Cookies ,8.69,29,0.0251604
43520001,POPCORN,Fort West,Fort West Low Fat Popcorn ,19.2,29,0.0257265
43521001,POPCORN,Fort West,Fort West No Salt Popcorn ,16.2,28,0.0245943
43522001,DIPS,Fort West,Fort West Salsa Dip ,9.5,29,0.0256636
43523001,COOKIES,Fort West,Fort West Sugar Cookies ,19.7,33,0.0286829
43524001,HAMBURGER,Footnote,Footnote Extra Lean Hamburger ,11.1,28,0.0250346
43525001,HAMBURGER,Footnote,Footnote Seasoned Hamburger ,11,31,0.0274248
43526001,BREAD,Food For Life,Ezekiel 4:9 Bread Cinnamon Raisin,24 oz,11,0.00962385
43527001,BREAD,Food For Life,Ezekiel 4:9 Bread Flax,24 oz,14,0.0118883
43528001,BREAD,Food For Life,Ezekiel 4:9 Bread Sesame Sprouted Grain,24 oz,12,0.0103787
43529001,BREAD,Food For Life,Ezekiel 4:9 Bread Whole Grain,24 oz,11,0.00987546
43530001,CEREAL,Food For Life,Ezekiel 4:9 Cereal Almond,16 oz,4,0.00338698
43531001,CEREAL,Food For Life,Ezekiel 4:9 Cereal Golden Flax,16 oz,5,0.00421437
43532001,COFFEE/CREAMER,Folgers,Coffee 100% Colombian Medium Dark,10.3 oz,32,0.0279909
43533001,COFFEE/CREAMER,Folgers,Coffee 100% Colombian Medium Dark,27.8 oz,30,0.0263555
43534001,COFFEE/CREAMER,Folgers,Coffee Black Silk,10.3 oz,30,0.0266071
43535001,COFFEE/CREAMER,Folgers,Coffee Black Silk,27.8 oz,29,0.0256636
43536001,COFFEE/CREAMER,Folgers,Coffee Breakfast Blend Mild,10.8 oz,31,0.0271732
43537001,COFFEE/CREAMER,Folgers,Coffee Breakfast Blend Mild,29.2 oz,29,0.0252862
43538001,COFFEE/CREAMER,Folgers,Coffee Classic Medium,11.3 oz,31,0.0271732
43539001,COFFEE/CREAMER,Folgers,Coffee Classic Medium,39.9 oz,28,0.0248459
43540001,COFFEE/CREAMER,Folgers,Coffee Decaf Medium,11.3 oz,31,0.0268587
43541001,COFFEE/CREAMER,Folgers,Coffee French Medium Dark,10.3 oz,29,0.0255378
43542001,COFFEE/CREAMER,Folgers,Coffee French Medium Dark,27.8 oz,31,0.0271732
43543001,COFFEE/CREAMER,Folgers,Coffee Gourmet Supreme Dark,10.3 oz,29,0.0252233
43544001,COFFEE/CREAMER,Folgers,Coffee Gourmet Supreme Dark,27.8 oz,28,0.0249088
43545001,COFFEE/CREAMER,Folgers,Coffee Half Caff Medium,29.2 oz,27,0.024154
43546001,COFFEE/CREAMER,Folgers,Coffee House Blend Medium,27.8 oz,31,0.027299
43547001,COFFEE/CREAMER,Folgers,Coffee Medium Decaf,39.9 oz,32,0.0284941
43548001,COFFEE/CREAMER,Folgers,Coffee Medium Roast,48 oz,30,0.0264813
43549001,COFFEE/CREAMER,Folgers,Coffee Special Medium,10.3 oz,32,0.0277393
43550001,COFFEE/CREAMER,Folgers,Coffee Special Medium,27.8 oz,31,0.0271732
43551001,,Floridas Natural,Juice Orange Pineapple,59 oz,31,0.027299
43552001,,Floridas Natural,Orange Juice No Pulp,89 oz,27,0.0239024
43553001,CAKE/BAKING MIXES,Fleischmanns,Simply Homemade Bread Mix,15 oz,30,0.0267958
43554001,CAKE/BAKING MIXES,Fleischmanns,Simply Homemade Cornbread Mix,15 oz,30,0.02667
43555001,,Febreze,Air Effects With Gain,9.7 oz,29,0.0252233
43556001,ACETOMINIFEN,Faux Products,Faux Products 200 MG Acetominifen ,9.1,28,0.0249088
43557001,IBUPROFEN,Faux Products,Faux Products 200 MG Ibuprofen ,10.3,30,0.0264813
43558001,ASPIRIN,Faux Products,Faux Products Buffered Aspirin ,9.39,25,0.0222041
43559001,ASPIRIN,Faux Products,Faux Products Childrens Aspirin ,10.5,28,0.0244685
43560001,MOUTHWASH,Faux Products,Faux Products Mint Mouthwash ,16.1,31,0.0276135
43561001,DIPS,Fast,Fast Avocado Dip ,14.1,33,0.0289345
43562001,POPCORN,Fast,Fast Buttered Popcorn ,11.3,30,0.02667
43563001,DIPS,Fast,Fast Cheese Dip ,12.6,28,0.0247201
43564001,COOKIES,Fast,Fast Chocolate Chip Cookies ,17.1,30,0.0264813
43565001,DIPS,Fast,Fast Fondue Mix ,7.02,30,0.0261668
43566001,COOKIES,Fast,Fast Frosted Cookies ,5.4,29,0.0258523
43567001,COOKIES,Fast,Fast Fudge Brownies ,6.92,34,0.0300667
43568001,COOKIES,Fast,Fast Fudge Cookies ,10.6,29,0.0258523
43569001,COOKIES,Fast,Fast Graham Crackers ,18.8,30,0.0266071
43570001,COOKIES,Fast,Fast Lemon Cookies ,18.7,32,0.0284941
43571001,COOKIES,Fast,Fast Low Fat Cookies ,4.59,29,0.0257894
43572001,POPCORN,Fast,Fast Low Fat Popcorn ,3.84,29,0.0254749
43573001,POPCORN,Fast,Fast No Salt Popcorn ,10,31,0.0271103
43574001,DIPS,Fast,Fast Salsa Dip ,6.05,29,0.0256636
43575001,COOKIES,Fast,Fast Sugar Cookies ,18.7,31,0.0276135
43576001,YOGURT,Even Better,Even Better Blueberry Yogurt ,5.42,32,0.0283054
43577001,CHEESE,Even Better,Even Better Cheese Spread ,6.9,31,0.0274248
43578001,CHEESE,Even Better,Even Better Havarti Cheese ,3.94,30,0.0266071
43579001,CHEESE,Even Better,Even Better Head Cheese ,10.1,29,0.0259152
43580001,CHEESE,Even Better,Even Better Jack Cheese ,4.32,30,0.0262297
43581001,COTTAGE CHEESE,Even Better,Even Better Large Curd Cottage Cheese ,13.8,29,0.0258523
43582001,COTTAGE CHEESE,Even Better,Even Better Low Fat Cottage Cheese ,17.7,27,0.0239653
43583001,SOUR CREAM,Even Better,Even Better Low Fat Sour Cream ,9.3,30,0.0266071
43584001,CHEESE,Even Better,Even Better Low Fat String Cheese ,16.6,27,0.023525
43585001,CHEESE,Even Better,Even Better Mild Cheddar Cheese ,6.89,31,0.0276135
43586001,CHEESE,Even Better,Even Better Muenster Cheese ,9,30,0.0264813
43587001,CHEESE,Even Better,Even Better Sharp Cheddar Cheese ,16.2,32,0.0281167
43588001,SOUR CREAM,Even Better,Even Better Sour Cream ,18.2,27,0.0234621
43589001,YOGURT,Even Better,Even Better Strawberry Yogurt ,15.1,31,0.0268587
43590001,CHEESE,Even Better,Even Better String Cheese ,12.6,29,0.0255378
43591001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Buns Cinnamon Swirl,18 oz,29,0.0251604
43592001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Buns Super Cinnamons,24 oz,29,0.0257265
43593001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake All Butter French Crumb,14 oz,30,0.0264813
43594001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Cheese Breakfast Buns,21 oz,29,0.0255378
43595001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Chocolate Fudge,20 oz,28,0.0242169
43596001,COFFEE/CREAMER,Entenmanns,Cake Coffee Cake Cheese Crumb,16 oz,32,0.0278651
43597001,COFFEE/CREAMER,Entenmanns,Cake Coffee Cake Crumb,10 oz,28,0.0249717
43598001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Gold With Chocolate Fudge Icing,18 oz,33,0.0287458
43599001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Jumbo Glazed Honey Bun,4.75 oz,31,0.0269216
43600001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Lemon Crunch,26 oz,32,0.0279909
43601001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Lemon Loaf,11.5 oz,31,0.0268587
43602001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Louisiana Crunch,26 oz,29,0.0257265
43603001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Pound Cake,12 oz,29,0.025412
43604001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Wrapped Crumb Mini,12.25 oz,29,0.0258523
43605001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cake Wrapped Pound Cake Mini,8.25 oz,30,0.0267329
43606001,CEREAL,Entenmanns,Chewy Chocolate Chip Cereal Bar,10.4 oz,5,0.00415147
43607001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cookies Chocolate Chip,12 oz,31,0.0269845
43608001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Cookies Chocolate Chip Soft Baked,4 oz,29,0.0259152
43609001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Danish Cheese Twist,16 oz,33,0.0294377
43610001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Danish Cherry Cheese,4 oz,29,0.0250975
43611001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Danish Raspberry,4 oz,28,0.0248459
43612001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Danish Twist Raspberry,15 oz,32,0.0284312
43613001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Chocolate Frosted,3.5 oz,31,0.0271103
43614001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Crumb Topped,17 oz,31,0.0269216
43615001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Devils Food Crumb,17 oz,30,0.0261668
43616001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Frosted Devils Food,19 oz,32,0.0278651
43617001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Frosted Mini,12 oz,29,0.0258523
43618001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Popems Glazed,16 oz,26,0.0232734
43619001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Popems Rich Frosted,17 oz,31,0.0270474
43620001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Powdered Popettes,14 oz,32,0.0280538
43621001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Rich Chocolate Frosted,16 oz,32,0.0278022
43622001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Softee Assorted With Frosted,12 ct,31,0.0268587
43623001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Softee Variety,22 oz,31,0.0274248
43624001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Softees Cinnamon Mini,10 oz,31,0.0271732
43625001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Softees Frosted,10.5 oz,32,0.0281167
43626001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Softees Powdered,10 oz,31,0.0274877
43627001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Ultimate Chocolate Lovers Variety Pack,17 oz,28,0.0249717
43628001,BAKED GOODS OTHER THAN BREAD,Entenmanns,Donuts Variety Pack,16 oz,29,0.0258523
